x,y,z,r,g,b
420,559,7402,0,128,0
421,126,3750,0,128,0
421,140,4770,0,128,0
421,237,3697,0,128,0
421,250,3452,0,128,0
421,366,5079,0,128,0
421,370,4858,0,128,0
422,164,4378,0,128,0
422,196,4507,0,128,0
422,278,3182,0,128,0
422,347,5248,0,128,0
422,366,5133,0,128,0
422,542,6285,0,128,0
422,572,7533,0,128,0
423,113,3676,0,128,0
423,120,3635,0,128,0
423,287,3204,0,128,0
423,541,5841,0,128,0
423,564,7599,0,128,0
424,588,7379,0,128,0
425,113,3574,0,128,0
425,118,3638,0,128,0
425,169,4363,0,128,0
425,177,4556,0,128,0
425,218,4264,0,128,0
425,256,3320,0,128,0
425,257,3328,0,128,0
425,286,3200,0,128,0
425,364,5123,0,128,0
426,198,4505,0,128,0
426,260,3393,0,128,0
426,338,5569,0,128,0
427,125,3741,0,128,0
427,239,3808,0,128,0
427,248,3579,0,128,0
427,254,3515,0,128,0
427,435,5419,0,128,0
427,436,5459,0,128,0
427,469,5376,0,128,0
427,538,5469,0,128,0
428,219,4233,0,128,0
428,383,4965,0,128,0
428,401,4938,0,128,0
429,134,4028,0,128,0
429,139,3934,0,128,0
429,282,3129,0,128,0
429,411,4900,0,128,0
429,469,5382,0,128,0
429,481,4784,0,128,0
429,572,7761,0,128,0
430,140,3932,0,128,0
430,383,4968,0,128,0
430,481,4792,0,128,0
430,551,7429,0,128,0
431,111,3490,0,128,0
431,174,4305,0,128,0
431,284,3345,0,128,0
431,301,4368,0,128,0
431,344,5250,0,128,0
432,235,4074,0,128,0
432,261,3410,0,128,0
432,273,3138,0,128,0
432,530,5518,0,128,0
434,276,3163,0,128,0
434,318,5377,0,128,0
434,331,5242,0,128,0
435,27,2985,0,128,0
435,127,3733,0,128,0
435,148,3980,0,128,0
435,346,5370,0,128,0
435,361,5022,0,128,0
436,26,2993,0,128,0
436,177,4216,0,128,0
437,22,3004,0,128,0
437,495,6006,0,128,0
438,167,4238,0,128,0
438,322,5315,0,128,0
438,323,5306,0,128,0
439,279,3442,0,128,0
439,360,4958,0,128,0
440,290,4003,0,128,0
440,297,4065,0,128,0
440,298,4057,0,128,0
440,557,7888,0,128,0
441,290,4011,0,128,0
441,313,4604,0,128,0
441,354,5221,0,128,0
441,551,7592,0,128,0
441,565,7954,0,128,0
442,152,3898,0,128,0
442,359,4915,0,128,0
442,422,5223,0,128,0
442,527,7052,0,128,0
443,422,5208,0,128,0
443,535,7048,0,128,0
443,567,8157,0,128,0
443,571,8245,0,128,0
444,149,3858,0,128,0
444,290,4115,0,128,0
444,520,7171,0,128,0
445,153,3978,0,128,0
445,551,7606,0,128,0
445,553,7607,0,128,0
446,145,3783,0,128,0
446,335,5062,0,128,0
446,350,4975,0,128,0
446,358,4909,0,128,0
447,131,3416,0,128,0
448,127,3302,0,128,0
448,489,6389,0,128,0
449,121,3131,0,128,0
449,204,6501,0,128,0
449,343,4919,0,128,0
449,546,7281,0,128,0
450,118,3130,0,128,0
450,204,6472,0,128,0
451,141,3791,0,128,0
451,552,7462,0,128,0
451,567,8313,0,128,0
451,568,8308,0,128,0
453,216,6671,0,128,0
453,587,8102,0,128,0
454,333,5137,0,128,0
455,134,3280,0,128,0
455,341,5029,0,128,0
455,512,7147,0,128,0
456,19,2871,0,128,0
456,150,3884,0,128,0
456,214,6681,0,128,0
457,275,6457,0,128,0
457,325,5353,0,128,0
457,332,5092,0,128,0
459,253,6322,0,128,0
459,254,6315,0,128,0
459,289,6635,0,128,0
459,553,7645,0,128,0
460,186,6790,0,128,0
460,570,8077,0,128,0
460,586,8183,0,128,0
461,270,6492,0,128,0
461,360,4799,0,128,0
461,480,6414,0,128,0
461,481,6429,0,128,0
462,137,3226,0,128,0
462,270,6481,0,128,0
462,290,6609,0,128,0
462,582,8169,0,128,0
463,53,3140,0,128,0
463,131,3093,0,128,0
463,227,6506,0,128,0
464,327,5482,0,128,0
464,566,7891,0,128,0
465,118,2421,0,128,0
465,567,7895,0,128,0
466,124,2598,0,128,0
466,312,6357,0,128,0
466,585,8303,0,128,0
467,363,4683,0,128,0
468,139,3248,0,128,0
468,190,6780,0,128,0
468,327,5779,0,128,0
468,336,5805,0,128,0
468,366,4679,0,128,0
468,522,7401,0,128,0
469,51,3017,0,128,0
469,52,2936,0,128,0
469,323,5870,0,128,0
469,442,5208,0,128,0
469,530,7349,0,128,0
470,151,3521,0,128,0
470,190,6817,0,128,0
470,233,6069,0,128,0
470,234,6121,0,128,0
470,536,7134,0,128,0
471,145,3364,0,128,0
471,167,7295,0,128,0
471,517,7119,0,128,0
471,564,8126,0,128,0
472,167,7263,0,128,0
472,183,7312,0,128,0
472,562,8051,0,128,0
473,591,7685,0,128,0
474,175,7291,0,128,0
474,176,7261,0,128,0
474,284,6397,0,128,0
474,539,7095,0,128,0
475,51,2979,0,128,0
475,64,2893,0,128,0
475,282,6382,0,128,0
475,565,8069,0,128,0
476,217,6663,0,128,0
476,311,6516,0,128,0
476,323,6289,0,128,0
476,444,5220,0,128,0
476,547,7289,0,128,0
476,591,7784,0,128,0
477,134,3110,0,128,0
477,228,6392,0,128,0
477,584,8208,0,128,0
478,67,2799,0,128,0
478,136,3149,0,128,0
478,584,8207,0,128,0
479,37,3112,0,128,0
479,73,2708,0,128,0
479,75,2702,0,128,0
479,177,7036,0,128,0
479,440,5176,0,128,0
479,574,8025,0,128,0
480,122,2479,0,128,0
480,341,5681,0,128,0
480,342,5681,0,128,0
480,364,4616,0,128,0
481,121,2471,0,128,0
481,364,4615,0,128,0
482,539,7087,0,128,0
483,302,6475,0,128,0
483,388,4622,0,128,0
484,65,2786,0,128,0
484,321,6527,0,128,0
484,363,4681,0,128,0
485,51,3000,0,128,0
485,141,3124,0,128,0
485,303,6454,0,128,0
485,475,6367,0,128,0
486,90,2735,0,128,0
486,442,5160,0,128,0
486,475,6348,0,128,0
486,544,7061,0,128,0
486,557,8106,0,128,0
486,580,8067,0,128,0
487,110,2485,0,128,0
487,338,5656,0,128,0
487,420,4787,0,128,0
487,538,6986,0,128,0
487,555,7964,0,128,0
487,573,7783,0,128,0
488,310,6397,0,128,0
489,88,2762,0,128,0
489,338,5659,0,128,0
489,372,4576,0,128,0
489,533,6656,0,128,0
490,89,2904,0,128,0
490,163,6951,0,128,0
490,169,6921,0,128,0
490,200,6635,0,128,0
490,328,5752,0,128,0
490,349,5349,0,128,0
490,376,4735,0,128,0
490,392,4610,0,128,0
490,539,6665,0,128,0
491,48,3077,0,128,0
491,163,6948,0,128,0
491,354,5448,0,128,0
491,401,4624,0,128,0
491,413,4809,0,128,0
492,107,2577,0,128,0
492,137,3336,0,128,0
492,226,6477,0,128,0
492,227,6419,0,128,0
492,410,4820,0,128,0
492,568,7713,0,128,0
493,33,3302,0,128,0
493,175,6884,0,128,0
493,186,6733,0,128,0
493,190,6855,0,128,0
493,373,4633,0,128,0
493,584,7969,0,128,0
494,209,6638,0,128,0
494,225,6502,0,128,0
494,341,5669,0,128,0
495,80,3007,0,128,0
495,132,3430,0,128,0
495,171,6941,0,128,0
495,183,6667,0,128,0
496,85,3125,0,128,0
496,121,2830,0,128,0
496,586,7759,0,128,0
497,54,2950,0,128,0
497,121,2860,0,128,0
497,134,3409,0,128,0
497,288,6087,0,128,0
497,473,6446,0,128,0
498,50,3122,0,128,0
498,416,5056,0,128,0
498,553,7489,0,128,0
499,59,2890,0,128,0
499,310,5949,0,128,0
499,373,4860,0,128,0
499,587,7854,0,128,0
500,63,2951,0,128,0
500,332,5679,0,128,0
500,355,5296,0,128,0
500,516,6486,0,128,0
501,517,6476,0,128,0
501,535,6263,0,128,0
502,87,3458,0,128,0
502,88,3384,0,128,0
502,553,7577,0,128,0
502,567,7501,0,128,0
503,427,5059,0,128,0
503,462,6540,0,128,0
503,588,7757,0,128,0
504,60,3164,0,128,0
504,200,6715,0,128,0
504,327,5609,0,128,0
504,358,5252,0,128,0
504,411,4908,0,128,0
504,426,5085,0,128,0
506,81,3695,0,128,0
506,176,7129,0,128,0
506,297,5874,0,128,0
506,381,4807,0,128,0
506,440,5105,0,128,0
506,464,6706,0,128,0
507,29,3128,0,128,0
507,38,3338,0,128,0
507,179,7033,0,128,0
507,282,5851,0,128,0
507,338,5589,0,128,0
507,374,5047,0,128,0
507,440,5108,0,128,0
507,559,7572,0,128,0
508,158,7627,0,128,0
508,375,5042,0,128,0
508,466,6569,0,128,0
508,552,7423,0,128,0
508,559,7570,0,128,0
508,565,7494,0,128,0
509,277,5998,0,128,0
509,375,5026,0,128,0
510,179,6973,0,128,0
510,306,5866,0,128,0
510,314,5692,0,128,0
510,369,4830,0,128,0
510,427,4929,0,128,0
510,577,7420,0,128,0
511,300,5842,0,128,0
511,318,5592,0,128,0
511,473,6480,0,128,0
512,197,6595,0,128,0
512,389,4791,0,128,0
512,538,5774,0,128,0
513,141,7440,0,128,0
513,167,6955,0,128,0
513,294,5717,0,128,0
513,350,5200,0,128,0
513,429,5018,0,128,0
513,558,7501,0,128,0
514,320,5459,0,128,0
515,329,5327,0,128,0
515,347,5151,0,128,0
515,389,4820,0,128,0
516,139,7313,0,128,0
516,141,7231,0,128,0
516,155,7341,0,128,0
516,293,5663,0,128,0
516,331,5368,0,128,0
516,338,5349,0,128,0
516,387,4855,0,128,0
516,395,4651,0,128,0
516,408,4985,0,128,0
517,100,5127,0,128,0
517,155,7346,0,128,0
517,195,6783,0,128,0
518,81,4195,0,128,0
518,195,6796,0,128,0
518,279,5788,0,128,0
519,102,5151,0,128,0
519,294,5638,0,128,0
519,295,5656,0,128,0
519,537,5434,0,128,0
520,405,4852,0,128,0
520,531,5426,0,128,0
520,537,5319,0,128,0
521,131,7404,0,128,0
521,192,6805,0,128,0
521,403,4832,0,128,0
521,531,5323,0,128,0
521,573,7235,0,128,0
521,584,7387,0,128,0
522,138,7416,0,128,0
522,203,6453,0,128,0
522,346,5041,0,128,0
522,347,5036,0,128,0
522,557,7347,0,128,0
523,161,7171,0,128,0
523,422,4943,0,128,0
523,557,7332,0,128,0
524,206,6526,0,128,0
524,278,5829,0,128,0
524,318,5434,0,128,0
524,323,5229,0,128,0
524,369,4960,0,128,0
524,407,4802,0,128,0
524,415,4754,0,128,0
524,585,7335,0,128,0
525,82,4352,0,128,0
525,312,5403,0,128,0
525,345,5009,0,128,0
525,363,4847,0,128,0
526,170,6882,0,128,0
526,171,6863,0,128,0
526,215,6344,0,128,0
526,369,4889,0,128,0
526,383,4587,0,128,0
527,214,6331,0,128,0
527,220,6382,0,128,0
527,263,5866,0,128,0
527,404,4820,0,128,0
527,580,7124,0,128,0
528,85,5136,0,128,0
528,203,6553,0,128,0
528,262,5775,0,128,0
528,263,5759,0,128,0
528,297,4401,0,128,0
528,305,5525,0,128,0
529,132,7647,0,128,0
529,164,7019,0,128,0
529,187,6713,0,128,0
529,291,5584,0,128,0
530,49,5582,0,128,0
530,162,7078,0,128,0
530,176,6925,0,128,0
530,177,6914,0,128,0
530,379,4693,0,128,0
530,451,4775,0,128,0
531,179,6922,0,128,0
531,306,5533,0,128,0
531,379,4693,0,128,0
531,413,4652,0,128,0
531,416,4825,0,128,0
532,135,7691,0,128,0
532,270,5581,0,128,0
532,325,5266,0,128,0
532,432,4678,0,128,0
532,433,4640,0,128,0
533,129,7808,0,128,0
533,142,7543,0,128,0
533,307,5404,0,128,0
533,341,5218,0,128,0
533,371,4760,0,128,0
533,386,4644,0,128,0
533,533,5133,0,128,0
533,571,6855,0,128,0
534,120,7679,0,128,0
534,232,6063,0,128,0
534,259,5735,0,128,0
534,403,4594,0,128,0
535,181,6762,0,128,0
535,284,5645,0,128,0
535,345,5186,0,128,0
535,455,4970,0,128,0
536,51,5703,0,128,0
536,52,5698,0,128,0
536,89,5915,0,128,0
536,111,7626,0,128,0
536,213,6270,0,128,0
537,191,6629,0,128,0
537,331,5460,0,128,0
537,332,5560,0,128,0
537,392,4536,0,128,0
538,49,5742,0,128,0
538,165,6934,0,128,0
538,239,5867,0,128,0
538,394,4512,0,128,0
538,542,5385,0,128,0
539,65,5833,0,128,0
539,349,5184,0,128,0
540,237,5949,0,128,0
540,355,4865,0,128,0
540,581,6910,0,128,0
541,70,6278,0,128,0
541,71,6254,0,128,0
541,282,5709,0,128,0
541,411,4425,0,128,0
541,460,4943,0,128,0
541,522,4529,0,128,0
542,106,7791,0,128,0
542,269,5611,0,128,0
542,293,5339,0,128,0
542,460,4933,0,128,0
543,21,5755,0,128,0
543,22,5752,0,128,0
543,47,5768,0,128,0
543,94,7827,0,128,0
543,115,7717,0,128,0
543,262,5787,0,128,0
543,396,4441,0,128,0
544,168,6774,0,128,0
544,306,5168,0,128,0
544,307,5124,0,128,0
544,433,4415,0,128,0
545,355,4906,0,128,0
545,458,4817,0,128,0
546,114,7696,0,128,0
546,120,7676,0,128,0
546,195,6259,0,128,0
546,326,5130,0,128,0
546,380,4428,0,128,0
546,390,4448,0,128,0
546,415,4249,0,128,0
546,449,4536,0,128,0
547,180,6580,0,128,0
547,181,6566,0,128,0
547,532,4472,0,128,0
547,573,6480,0,128,0
548,195,6346,0,128,0
548,369,4549,0,128,0
548,376,4454,0,128,0
548,523,4374,0,128,0
548,528,4452,0,128,0
549,140,7456,0,128,0
549,224,6254,0,128,0
549,245,5930,0,128,0
550,222,6289,0,128,0
550,273,5910,0,128,0
550,274,5944,0,128,0
551,110,7712,0,128,0
551,125,7395,0,128,0
551,170,6847,0,128,0
551,382,4357,0,128,0
551,383,4370,0,128,0
551,521,4303,0,128,0
551,591,6778,0,128,0
551,592,6787,0,128,0
552,47,5539,0,128,0
552,127,7470,0,128,0
552,232,6299,0,128,0
552,357,4789,0,128,0
552,414,4232,0,128,0
552,435,4404,0,128,0
552,513,4291,0,128,0
553,89,8288,0,128,0
553,142,7361,0,128,0
553,414,4225,0,128,0
554,6,5831,0,128,0
554,65,5663,0,128,0
554,66,5670,0,128,0
554,171,6929,0,128,0
554,402,4289,0,128,0
554,446,4358,0,128,0
554,586,6342,0,128,0
555,55,5479,0,128,0
555,144,7238,0,128,0
555,267,6120,0,128,0
555,402,4245,0,128,0
555,520,4188,0,128,0
556,152,7005,0,128,0
556,162,6890,0,128,0
556,189,6686,0,128,0
556,267,6115,0,128,0
557,31,5729,0,128,0
557,91,8340,0,128,0
557,92,8344,0,128,0
557,189,6811,0,128,0
557,267,6153,0,128,0
558,50,5409,0,128,0
558,255,6095,0,128,0
558,421,4112,0,128,0
558,444,4236,0,128,0
559,121,7533,0,128,0
559,234,6132,0,128,0
559,252,6123,0,128,0
559,387,4362,0,128,0
560,40,5565,0,128,0
560,50,5393,0,128,0
560,52,5407,0,128,0
560,95,8256,0,128,0
560,105,7943,0,128,0
560,106,7937,0,128,0
560,157,6942,0,128,0
560,250,6088,0,128,0
561,102,7974,0,128,0
561,175,7177,0,128,0
561,441,4161,0,128,0
562,242,6092,0,128,0
562,329,5058,0,128,0
562,442,4054,0,128,0
563,148,7379,0,128,0
563,268,6303,0,128,0
563,348,4895,0,128,0
563,368,4496,0,128,0
563,393,4493,0,128,0
563,404,4242,0,128,0
563,574,6209,0,128,0
563,581,6190,0,128,0
564,144,7367,0,128,0
564,163,7288,0,128,0
564,386,4451,0,128,0
565,29,5622,0,128,0
565,237,6155,0,128,0
565,250,6198,0,128,0
565,335,5008,0,128,0
565,348,4912,0,128,0
565,430,3901,0,128,0
566,107,7970,0,128,0
566,109,7944,0,128,0
566,174,7256,0,128,0
566,332,5041,0,128,0
566,428,3987,0,128,0
567,11,5552,0,128,0
567,53,5398,0,128,0
567,163,7415,0,128,0
567,250,6153,0,128,0
567,384,4456,0,128,0
567,453,4450,0,128,0
568,61,5068,0,128,0
568,122,7900,0,128,0
568,174,7144,0,128,0
568,266,6314,0,128,0
568,348,4928,0,128,0
569,14,5519,0,128,0
569,33,5617,0,128,0
569,131,7856,0,128,0
569,142,7685,0,128,0
569,335,4961,0,128,0
570,53,5368,0,128,0
570,231,6277,0,128,0
570,232,6300,0,128,0
570,576,5870,0,128,0
571,587,5906,0,128,0
572,142,7795,0,128,0
573,143,7802,0,128,0
573,166,7531,0,128,0
573,178,7425,0,128,0
573,186,7351,0,128,0
573,252,5969,0,128,0
573,404,4582,0,128,0
573,431,3791,0,128,0
574,107,8014,0,128,0
575,76,5183,0,128,0
575,138,7914,0,128,0
575,260,6119,0,128,0
575,431,3793,0,128,0
577,76,5089,0,128,0
577,452,4187,0,128,0
577,576,5713,0,128,0
579,127,8219,0,128,0
579,356,4878,0,128,0
579,538,6105,0,128,0
579,547,5939,0,128,0
579,548,5937,0,128,0
580,145,7885,0,128,0
580,161,7282,0,128,0
580,250,5963,0,128,0
580,350,5057,0,128,0
581,149,7880,0,128,0
581,556,5968,0,128,0
581,582,5587,0,128,0
582,16,5210,0,128,0
582,122,8086,0,128,0
582,181,7263,0,128,0
582,257,5809,0,128,0
582,394,4401,0,128,0
583,26,5117,0,128,0
583,525,6015,0,128,0
584,15,5197,0,128,0
584,57,5421,0,128,0
584,180,7096,0,128,0
584,235,6492,0,128,0
584,264,5835,0,128,0
584,403,4297,0,128,0
585,84,5200,0,128,0
586,15,5137,0,128,0
586,178,7023,0,128,0
586,240,6323,0,128,0
586,334,5115,0,128,0
586,335,5046,0,128,0
587,157,7053,0,128,0
587,533,5880,0,128,0
587,551,5942,0,128,0
587,576,5527,0,128,0
588,169,6923,0,128,0
588,171,6932,0,128,0
588,172,6935,0,128,0
588,404,4277,0,128,0
589,409,4341,0,128,0
589,573,5485,0,128,0
590,236,6275,0,128,0
590,557,5780,0,128,0
591,218,6437,0,128,0
593,168,6802,0,128,0
594,107,5247,0,128,0
595,168,6937,0,128,0
596,106,5233,0,128,0
