x,y,z,r,g,b
40,156,2051,255,0,0
40,167,2463,255,0,0
40,237,2590,255,0,0
40,280,2430,255,0,0
40,295,2554,255,0,0
40,485,4797,255,0,0
40,575,4962,255,0,0
41,113,1899,255,0,0
41,176,3523,255,0,0
41,307,2550,255,0,0
41,576,4964,255,0,0
41,599,4722,255,0,0
42,100,1629,255,0,0
42,127,2074,255,0,0
42,142,2287,255,0,0
42,455,4476,255,0,0
42,535,4769,255,0,0
42,572,4874,255,0,0
43,219,2917,255,0,0
43,236,2600,255,0,0
43,353,3160,255,0,0
43,562,4807,255,0,0
44,146,2319,255,0,0
45,101,1701,255,0,0
45,112,693,255,0,0
45,191,3192,255,0,0
45,350,2899,255,0,0
45,464,4901,255,0,0
46,41,1602,255,0,0
46,553,4833,255,0,0
47,132,2142,255,0,0
47,214,2910,255,0,0
47,368,3180,255,0,0
47,585,4716,255,0,0
47,594,4764,255,0,0
48,214,2899,255,0,0
48,524,5140,255,0,0
49,365,3212,255,0,0
49,373,3520,255,0,0
50,460,4914,255,0,0
51,390,3108,255,0,0
51,586,4686,255,0,0
52,173,2467,255,0,0
52,344,2754,255,0,0
52,345,2753,255,0,0
52,465,4976,255,0,0
52,484,4635,255,0,0
52,572,4968,255,0,0
53,105,2112,255,0,0
53,127,1911,255,0,0
53,128,1906,255,0,0
53,213,2925,255,0,0
53,222,1716,255,0,0
54,90,1876,255,0,0
54,184,3192,255,0,0
54,192,3348,255,0,0
54,435,3466,255,0,0
54,519,4779,255,0,0
55,54,23,255,0,0
55,77,1662,255,0,0
55,154,2398,255,0,0
55,336,2758,255,0,0
56,120,1957,255,0,0
56,158,2370,255,0,0
56,361,3057,255,0,0
57,103,1956,255,0,0
57,156,2346,255,0,0
57,195,3239,255,0,0
57,237,1625,255,0,0
57,442,3557,255,0,0
57,472,4772,255,0,0
58,27,1760,255,0,0
58,41,1667,255,0,0
58,113,2192,255,0,0
58,139,952,255,0,0
58,202,3310,255,0,0
58,451,4052,255,0,0
58,472,4746,255,0,0
58,576,5055,255,0,0
59,90,1851,255,0,0
59,198,3396,255,0,0
59,221,3044,255,0,0
60,112,2175,255,0,0
60,126,258,255,0,0
60,168,2385,255,0,0
60,182,2750,255,0,0
60,204,1569,255,0,0
60,289,2510,255,0,0
60,360,2844,255,0,0
60,452,4025,255,0,0
60,535,5092,255,0,0
61,167,2390,255,0,0
62,148,2146,255,0,0
62,296,2534,255,0,0
62,362,2948,255,0,0
62,555,5021,255,0,0
62,586,4709,255,0,0
63,256,2501,255,0,0
63,454,3890,255,0,0
63,511,4874,255,0,0
63,556,5016,255,0,0
63,575,4947,255,0,0
63,582,4848,255,0,0
64,40,1641,255,0,0
64,179,2395,255,0,0
65,320,2700,255,0,0
65,522,4741,255,0,0
66,218,2791,255,0,0
66,326,2749,255,0,0
66,516,4899,255,0,0
66,552,5135,255,0,0
66,554,5035,255,0,0
67,366,2960,255,0,0
67,565,5089,255,0,0
68,94,363,255,0,0
68,120,221,255,0,0
68,180,2466,255,0,0
68,310,2565,255,0,0
68,364,1993,255,0,0
68,531,5152,255,0,0
69,148,1875,255,0,0
69,149,1921,255,0,0
69,240,1201,255,0,0
69,313,2598,255,0,0
69,431,3300,255,0,0
69,521,4789,255,0,0
69,543,5130,255,0,0
70,114,1729,255,0,0
70,170,2072,255,0,0
70,265,1092,255,0,0
70,374,3423,255,0,0
70,395,3147,255,0,0
70,523,4791,255,0,0
71,87,985,255,0,0
71,94,1837,255,0,0
71,113,1730,255,0,0
71,266,2505,255,0,0
71,311,2603,255,0,0
71,453,4128,255,0,0
